instrument,bar,horizon,environment,environmentDirection,hitMeaning,observations,weightedObservations,hitRatePct,baselineRatePct,liftPct,liftWilsonLow,avgFutureReturnPct,medianFutureReturnPct,avgAbsFutureReturnPct,avgFutureRangePct,periodWeightAvg,lowSample,eligibleForCross,mainHorizon,passCandidate,firstDate,lastDate
IMX-USDT,4H,3,CHAOS,neutral,高扰动命中,662,463.4,18.73,25.07,-6.34,-9.13,0.1047,0.0484,3.2046,6.6051,0.7,False,True,False,False,2021-12-14 20:00,2026-06-02 00:00
IMX-USDT,4H,3,RANGE,neutral,低波动维持,788,551.6,58.5,50.03,8.47,4.99,-0.1886,-0.3205,2.6178,5.2214,0.7,False,True,False,True,2021-12-15 00:00,2026-05-31 04:00
IMX-USDT,4H,3,TREND,down,方向命中,2345,1641.5,49.21,52.9,-3.69,-5.71,0.037,0.0196,3.2393,7.0084,0.7,False,True,False,False,2021-12-14 16:00,2026-06-01 04:00
IMX-USDT,4H,3,TREND,up,方向命中,2648,1853.6,45.43,46.6,-1.17,-3.06,0.0307,-0.3692,3.1448,7.0847,0.7,False,True,False,False,2021-12-15 20:00,2026-05-30 12:00
IMX-USDT,4H,5,CHAOS,neutral,高扰动命中,660,462.0,18.79,25.05,-6.26,-9.06,0.2437,-0.174,4.0391,8.52,0.7,False,True,True,False,2021-12-15 16:00,2026-06-01 16:00
IMX-USDT,4H,5,RANGE,neutral,低波动维持,788,551.6,57.61,50.08,7.54,4.06,-0.175,-0.3656,3.4205,7.0191,0.7,False,True,True,True,2021-12-15 00:00,2026-05-31 04:00
IMX-USDT,4H,5,TREND,down,方向命中,2344,1640.8,49.23,53.49,-4.26,-6.28,0.0204,0.0781,4.2025,9.15,0.7,False,True,True,False,2021-12-15 12:00,2026-06-01 04:00
IMX-USDT,4H,5,TREND,up,方向命中,2648,1853.6,45.43,46.3,-0.87,-2.76,0.0445,-0.4928,4.0717,9.1544,0.7,False,True,True,False,2021-12-15 20:00,2026-05-30 12:00
IMX-USDT,4H,10,CHAOS,neutral,高扰动命中,658,460.6,17.02,25.04,-8.02,-10.7,0.5031,-0.4071,5.7598,12.0023,0.7,False,True,True,False,2021-12-16 16:00,2026-05-31 20:00
IMX-USDT,4H,10,RANGE,neutral,低波动维持,787,550.9,53.75,50.02,3.73,0.23,-0.4889,-0.7534,5.0807,10.3147,0.7,False,True,True,False,2021-12-17 04:00,2026-05-31 04:00
IMX-USDT,4H,10,TREND,down,方向命中,2342,1639.4,50.77,55.23,-4.46,-6.49,-0.006,-0.1199,5.8646,12.9883,0.7,False,True,True,False,2021-12-17 12:00,2026-05-29 08:00
IMX-USDT,4H,10,TREND,up,方向命中,2648,1853.6,46.0,44.87,1.13,-0.77,0.0577,-0.5974,5.8158,12.9688,0.7,False,True,True,False,2021-12-15 20:00,2026-05-30 12:00
IMX-USDT,8H,1,CHAOS,neutral,高扰动命中,278,194.6,19.42,25.06,-5.64,-9.86,-0.1236,-0.0602,2.5751,5.3447,0.7,False,True,False,False,2022-01-26 00:00,2026-06-01 16:00
IMX-USDT,8H,1,RANGE,neutral,低波动维持,260,182.0,58.85,50.03,8.82,2.75,0.1242,0.0555,1.9606,4.0751,0.7,False,True,False,True,2022-01-28 00:00,2026-05-31 00:00
IMX-USDT,8H,1,TREND,down,方向命中,1412,988.4,48.73,50.51,-1.79,-4.39,-0.0453,0.0159,2.4067,5.33,0.7,False,True,False,False,2022-01-22 16:00,2026-06-02 00:00
IMX-USDT,8H,1,TREND,up,方向命中,1465,1025.5,47.17,48.22,-1.05,-3.6,0.0853,-0.1197,2.6358,5.748,0.7,False,True,False,False,2022-01-28 16:00,2026-05-15 08:00
IMX-USDT,8H,3,CHAOS,neutral,高扰动命中,277,193.9,19.13,25.09,-5.95,-10.15,0.0662,-0.6039,4.2606,9.3051,0.7,False,True,False,False,2022-01-26 00:00,2026-05-30 00:00
IMX-USDT,8H,3,RANGE,neutral,低波动维持,260,182.0,56.92,50.03,6.9,0.82,-0.21,-0.3561,3.6448,7.6872,0.7,False,True,False,True,2022-01-28 00:00,2026-05-31 00:00
IMX-USDT,8H,3,TREND,down,方向命中,1410,987.0,51.06,53.07,-2.0,-4.61,-0.1472,-0.1222,4.2585,9.4021,0.7,False,True,False,False,2022-01-23 00:00,2026-06-01 08:00
IMX-USDT,8H,3,TREND,up,方向命中,1465,1025.5,46.42,46.72,-0.3,-2.84,0.121,-0.4587,4.5745,10.0534,0.7,False,True,False,False,2022-01-28 16:00,2026-05-15 08:00
IMX-USDT,8H,5,CHAOS,neutral,高扰动命中,277,193.9,17.33,25.07,-7.75,-11.75,0.0088,-0.6874,5.5187,11.8964,0.7,False,True,True,False,2022-01-26 00:00,2026-05-30 00:00
IMX-USDT,8H,5,RANGE,neutral,低波动维持,260,182.0,56.54,50.03,6.51,0.43,-0.6813,-1.1723,5.0942,10.5139,0.7,False,True,True,True,2022-01-28 00:00,2026-05-31 00:00
IMX-USDT,8H,5,TREND,down,方向命中,1406,984.2,51.99,53.95,-1.96,-4.57,-0.2193,-0.2672,5.4249,12.1482,0.7,False,True,True,False,2022-01-23 16:00,2026-05-31 08:00
IMX-USDT,8H,5,TREND,up,方向命中,1465,1025.5,47.58,45.87,1.71,-0.84,0.3376,-0.3653,6.0039,13.1122,0.7,False,True,True,False,2022-01-28 16:00,2026-05-15 08:00
IMX-USDT,8H,10,CHAOS,neutral,高扰动命中,277,193.9,16.97,25.16,-8.19,-12.15,0.0227,-1.7403,8.0257,16.9769,0.7,False,True,True,False,2022-01-26 00:00,2026-05-30 00:00
IMX-USDT,8H,10,RANGE,neutral,低波动维持,258,180.6,58.53,50.05,8.48,2.38,-1.1738,-1.6239,6.6579,14.9111,0.7,False,True,True,True,2022-01-28 00:00,2026-05-25 08:00
IMX-USDT,8H,10,TREND,down,方向命中,1400,980.0,53.71,54.11,-0.39,-3.01,-0.5268,-0.8012,7.6143,16.9384,0.7,False,True,True,False,2022-01-25 08:00,2026-05-29 16:00
IMX-USDT,8H,10,TREND,up,方向命中,1465,1025.5,48.53,46.09,2.44,-0.11,0.4853,-0.4462,8.3079,18.5553,0.7,False,True,True,False,2022-01-28 16:00,2026-05-15 08:00
INJ-USDT,1D,1,CHAOS,neutral,高扰动命中,39,27.3,17.95,25.22,-7.27,-16.24,0.7178,0.3152,4.2931,8.0364,0.7,False,True,False,False,2024-08-21,2026-04-11
INJ-USDT,1D,1,RANGE,neutral,低波动维持,22,15.4,31.82,50.48,-18.66,-34.12,0.6887,-1.2597,5.466,8.8382,0.7,True,False,False,False,2024-07-29,2026-03-23
INJ-USDT,1D,1,TREND,down,方向命中,255,178.5,52.16,52.91,-0.75,-6.87,-0.3341,-0.2758,3.8578,8.7774,0.7,False,True,False,False,2024-07-31,2026-04-06
INJ-USDT,1D,1,TREND,up,方向命中,215,150.5,50.23,49.11,1.12,-5.51,0.361,0.0423,4.2527,8.8811,0.7,False,True,False,False,2024-07-19,2026-05-31
INJ-USDT,1D,3,CHAOS,neutral,高扰动命中,39,27.3,12.82,25.26,-12.43,-19.65,2.3141,1.417,6.7455,14.1086,0.7,False,True,False,False,2024-08-21,2026-04-11
INJ-USDT,1D,3,RANGE,neutral,低波动维持,22,15.4,59.09,50.54,8.55,-11.8,-1.4599,-1.8741,5.7589,13.0835,0.7,True,False,False,True,2024-07-29,2026-03-23
INJ-USDT,1D,3,TREND,down,方向命中,255,178.5,58.04,53.24,4.8,-1.34,-1.3839,-1.2735,7.0663,15.7521,0.7,False,True,False,True,2024-07-31,2026-04-06
INJ-USDT,1D,3,TREND,up,方向命中,211,147.7,51.66,47.93,3.73,-2.99,0.4497,0.9759,7.1627,15.3862,0.7,False,True,False,False,2024-07-21,2026-05-29
INJ-USDT,1D,5,CHAOS,neutral,高扰动命中,39,27.3,10.26,25.23,-14.97,-21.17,0.5207,-0.5812,7.2733,17.6658,0.7,False,True,True,False,2024-08-21,2026-04-11
INJ-USDT,1D,5,RANGE,neutral,低波动维持,22,15.4,63.64,50.62,13.01,-7.67,-3.792,-5.3506,8.6392,17.7501,0.7,True,False,True,True,2024-07-29,2026-03-23
INJ-USDT,1D,5,TREND,down,方向命中,255,178.5,59.61,57.03,2.58,-3.54,-1.9263,-2.5322,8.6971,20.3878,0.7,False,True,True,True,2024-07-31,2026-04-06
INJ-USDT,1D,5,TREND,up,方向命中,207,144.9,52.66,44.07,8.59,1.8,0.7516,1.6502,9.2327,20.1052,0.7,False,True,True,False,2024-07-23,2026-05-27
INJ-USDT,1D,10,CHAOS,neutral,高扰动命中,39,27.3,12.82,25.24,-12.42,-19.64,-0.9634,-5.098,12.2721,25.7196,0.7,False,True,True,False,2024-08-21,2026-04-11
INJ-USDT,1D,10,RANGE,neutral,低波动维持,22,15.4,50.0,50.06,-0.06,-19.33,-5.4371,-8.4451,14.74,29.7733,0.7,True,False,True,False,2024-07-29,2026-03-23
INJ-USDT,1D,10,TREND,down,方向命中,255,178.5,60.78,55.38,5.41,-0.7,-3.436,-2.8443,10.9042,27.8712,0.7,False,True,True,True,2024-07-31,2026-04-06
INJ-USDT,1D,10,TREND,up,方向命中,197,137.9,51.78,48.1,3.67,-3.27,2.1869,0.9887,13.5572,28.7085,0.7,False,True,True,False,2024-07-28,2026-05-22
INJ-USDT,4H,1,CHAOS,neutral,高扰动命中,380,266.0,26.32,25.26,1.06,-3.12,0.2329,0.0495,1.8526,3.7253,0.7,False,True,False,False,2024-01-08 04:00,2026-06-01 04:00
INJ-USDT,4H,1,RANGE,neutral,低波动维持,423,296.1,61.94,50.03,11.9,7.19,-0.096,-0.1355,1.3139,2.686,0.7,False,True,False,True,2024-01-10 04:00,2026-05-25 00:00
INJ-USDT,4H,1,TREND,down,方向命中,1258,880.6,48.09,51.99,-3.9,-6.65,0.0586,0.0724,1.842,3.8873,0.7,False,True,False,False,2024-01-10 08:00,2026-05-18 12:00
INJ-USDT,4H,1,TREND,up,方向命中,1487,1040.9,47.81,48.34,-0.52,-3.05,0.0316,-0.0715,1.6531,3.5405,0.7,False,True,False,False,2024-01-08 08:00,2026-06-02 08:00
INJ-USDT,4H,3,CHAOS,neutral,高扰动命中,379,265.3,25.86,25.06,0.8,-3.35,0.1026,-0.3159,3.2589,6.5935,0.7,False,True,False,False,2024-01-10 16:00,2026-06-01 04:00
INJ-USDT,4H,3,RANGE,neutral,低波动维持,423,296.1,58.16,50.04,8.12,3.37,0.0343,-0.1065,2.4482,5.0726,0.7,False,True,False,True,2024-01-10 04:00,2026-05-25 00:00
INJ-USDT,4H,3,TREND,down,方向命中,1258,880.6,47.69,51.94,-4.25,-7.0,0.123,0.1361,3.2322,6.9094,0.7,False,True,False,False,2024-01-10 08:00,2026-05-18 12:00
INJ-USDT,4H,3,TREND,up,方向命中,1484,1038.8,49.6,48.54,1.05,-1.49,0.0672,-0.0391,2.7611,6.0903,0.7,False,True,False,False,2024-01-08 12:00,2026-06-02 00:00
INJ-USDT,4H,5,CHAOS,neutral,高扰动命中,379,265.3,29.29,25.07,4.21,-0.14,0.1203,-0.7572,4.2664,8.4967,0.7,False,True,True,False,2024-01-10 16:00,2026-06-01 04:00
INJ-USDT,4H,5,RANGE,neutral,低波动维持,423,296.1,53.9,50.04,3.86,-0.9,-0.175,-0.3831,3.3585,6.7787,0.7,False,True,True,False,2024-01-10 04:00,2026-05-25 00:00
INJ-USDT,4H,5,TREND,down,方向命中,1258,880.6,48.89,54.07,-5.19,-7.94,0.1726,0.1102,4.1808,9.0487,0.7,False,True,True,False,2024-01-10 08:00,2026-05-18 12:00
INJ-USDT,4H,5,TREND,up,方向命中,1480,1036.0,48.04,46.43,1.61,-0.93,0.0367,-0.1986,3.5045,7.8149,0.7,False,True,True,False,2024-01-08 20:00,2026-06-01 16:00
INJ-USDT,4H,10,CHAOS,neutral,高扰动命中,378,264.6,27.25,25.07,2.17,-2.07,-0.1924,-1.1208,5.788,11.8037,0.7,False,True,True,False,2024-01-10 16:00,2026-05-29 00:00
INJ-USDT,4H,10,RANGE,neutral,低波动维持,423,296.1,53.43,50.02,3.41,-1.35,-0.4464,-0.7258,4.9549,10.2083,0.7,False,True,True,False,2024-01-10 04:00,2026-05-25 00:00
INJ-USDT,4H,10,TREND,down,方向命中,1258,880.6,48.25,53.89,-5.63,-8.39,0.5187,0.3678,5.6735,12.7838,0.7,False,True,True,False,2024-01-10 08:00,2026-05-18 12:00
INJ-USDT,4H,10,TREND,up,方向命中,1471,1029.7,45.21,46.61,-1.4,-3.93,-0.2479,-0.6818,4.9756,11.014,0.7,False,True,True,False,2024-01-09 16:00,2026-05-31 20:00
INJ-USDT,8H,1,CHAOS,neutral,高扰动命中,150,105.0,25.33,25.64,-0.31,-6.59,-0.3732,-0.4093,2.3234,5.0377,0.7,False,True,False,False,2024-02-16 00:00,2026-05-23 00:00
INJ-USDT,8H,1,RANGE,neutral,低波动维持,142,99.4,58.45,50.04,8.41,0.19,0.2595,0.192,2.0819,4.3205,0.7,False,True,False,True,2024-03-04 00:00,2026-05-21 08:00
INJ-USDT,8H,1,TREND,down,方向命中,759,531.3,49.41,52.49,-3.09,-6.63,0.0441,0.062,2.6267,5.5024,0.7,False,True,False,False,2024-02-21 08:00,2026-04-05 00:00
INJ-USDT,8H,1,TREND,up,方向命中,795,556.5,47.04,47.91,-0.86,-4.31,-0.0654,-0.1938,2.3795,5.0822,0.7,False,True,False,False,2024-02-17 16:00,2026-06-02 00:00
INJ-USDT,8H,3,CHAOS,neutral,高扰动命中,149,104.3,22.82,25.73,-2.91,-8.91,-0.596,-1.0009,4.5181,8.991,0.7,False,True,False,False,2024-02-16 16:00,2026-05-23 00:00
INJ-USDT,8H,3,RANGE,neutral,低波动维持,142,99.4,43.66,50.04,-6.38,-14.26,0.6291,0.764,4.2004,8.0486,0.7,False,True,False,False,2024-03-04 00:00,2026-05-21 08:00
INJ-USDT,8H,3,TREND,down,方向命中,759,531.3,50.72,53.23,-2.5,-6.05,0.1871,-0.0912,4.4342,9.7065,0.7,False,True,False,False,2024-02-21 08:00,2026-04-05 00:00
INJ-USDT,8H,3,TREND,up,方向命中,793,555.1,45.65,47.9,-2.26,-5.69,-0.2088,-0.5912,3.9582,8.6264,0.7,False,True,False,False,2024-02-17 16:00,2026-06-01 08:00
INJ-USDT,8H,5,CHAOS,neutral,高扰动命中,147,102.9,20.41,25.1,-4.69,-10.42,-0.5672,-0.6126,5.1535,11.0403,0.7,False,True,True,False,2024-02-20 08:00,2026-05-23 00:00
INJ-USDT,8H,5,RANGE,neutral,低波动维持,142,99.4,52.11,50.04,2.07,-6.09,0.1246,-0.2507,5.3216,10.8026,0.7,False,True,True,False,2024-03-04 00:00,2026-05-21 08:00
INJ-USDT,8H,5,TREND,down,方向命中,759,531.3,49.41,52.55,-3.14,-6.69,0.3004,0.1287,5.8174,12.5624,0.7,False,True,True,False,2024-02-21 08:00,2026-04-05 00:00
INJ-USDT,8H,5,TREND,up,方向命中,791,553.7,45.89,48.88,-2.99,-6.43,-0.1947,-0.6586,5.1511,11.2388,0.7,False,True,True,False,2024-02-17 16:00,2026-05-31 16:00
INJ-USDT,8H,10,CHAOS,neutral,高扰动命中,147,102.9,17.01,25.17,-8.17,-13.38,-1.2697,-2.0019,6.5948,15.578,0.7,False,True,True,False,2024-02-20 08:00,2026-05-23 00:00
INJ-USDT,8H,10,RANGE,neutral,低波动维持,142,99.4,54.23,50.06,4.16,-4.04,1.0495,0.7427,7.6335,15.8218,0.7,False,True,True,False,2024-03-04 00:00,2026-05-21 08:00
INJ-USDT,8H,10,TREND,down,方向命中,759,531.3,48.22,52.63,-4.41,-7.95,0.2529,0.4093,8.1415,17.5939,0.7,False,True,True,False,2024-02-21 08:00,2026-04-05 00:00
INJ-USDT,8H,10,TREND,up,方向命中,782,547.4,44.76,48.03,-3.27,-6.72,-0.7359,-1.058,7.534,16.1367,0.7,False,True,True,False,2024-02-19 00:00,2026-05-30 00:00
JUP-USDT,1D,1,CHAOS,neutral,高扰动命中,35,24.5,20.0,25.38,-5.38,-15.33,0.8288,1.4252,4.2884,8.8022,0.7,False,True,False,False,2024-10-02,2026-05-22
JUP-USDT,1D,1,RANGE,neutral,低波动维持,21,14.7,47.62,50.12,-2.5,-21.77,-1.5645,-1.0504,3.881,7.8202,0.7,True,False,False,False,2024-11-01,2026-05-16
JUP-USDT,1D,1,TREND,down,方向命中,181,126.7,53.04,52.87,0.17,-7.09,-0.3279,-0.4471,3.7118,8.4939,0.7,False,True,False,False,2024-10-07,2026-05-31
JUP-USDT,1D,1,TREND,up,方向命中,206,144.2,37.38,48.77,-11.39,-17.71,-0.4005,-1.0092,4.3035,9.1475,0.7,False,True,False,False,2024-09-19,2026-05-25
JUP-USDT,1D,3,CHAOS,neutral,高扰动命中,35,24.5,22.86,25.39,-2.54,-13.33,0.6582,0.6971,6.6902,15.6913,0.7,False,True,False,False,2024-10-02,2026-05-22
JUP-USDT,1D,3,RANGE,neutral,低波动维持,21,14.7,57.14,50.12,7.02,-13.57,-3.0319,-2.7759,6.6183,13.6919,0.7,True,False,False,True,2024-11-01,2026-05-16
JUP-USDT,1D,3,TREND,down,方向命中,180,126.0,53.89,53.26,0.63,-6.66,0.2202,-0.6203,7.7372,16.3428,0.7,False,True,False,False,2024-10-07,2026-05-29
JUP-USDT,1D,3,TREND,up,方向命中,204,142.8,43.63,49.03,-5.4,-12.02,-0.9591,-1.5294,7.5882,15.9481,0.7,False,True,False,False,2024-09-21,2026-05-25
JUP-USDT,1D,5,CHAOS,neutral,高扰动命中,35,24.5,25.71,25.46,0.26,-11.29,0.5477,-0.8607,8.8538,19.8105,0.7,False,True,True,False,2024-10-02,2026-05-22
JUP-USDT,1D,5,RANGE,neutral,低波动维持,21,14.7,42.86,50.12,-7.26,-25.65,-2.6301,-6.4375,10.8367,20.116,0.7,True,False,True,False,2024-11-01,2026-05-16
JUP-USDT,1D,5,TREND,down,方向命中,178,124.6,54.49,50.5,4.0,-3.34,-0.0386,-1.0051,10.3256,21.9824,0.7,False,True,True,False,2024-10-07,2026-03-26
JUP-USDT,1D,5,TREND,up,方向命中,202,141.4,41.09,53.2,-12.11,-18.67,-1.5876,-1.6119,8.9229,20.5063,0.7,False,True,True,False,2024-09-23,2026-05-25
JUP-USDT,1D,10,CHAOS,neutral,高扰动命中,35,24.5,31.43,26.08,5.35,-7.53,-1.6038,-2.7761,12.0901,27.3505,0.7,False,True,True,False,2024-10-02,2026-05-22
JUP-USDT,1D,10,RANGE,neutral,低波动维持,21,14.7,47.62,50.15,-2.53,-21.8,-2.6324,-2.1633,13.8039,27.9052,0.7,True,False,True,False,2024-11-01,2026-05-16
JUP-USDT,1D,10,TREND,down,方向命中,178,124.6,56.18,52.64,3.54,-3.81,-2.2507,-2.5231,13.4408,31.9795,0.7,False,True,True,True,2024-10-07,2026-03-26
JUP-USDT,1D,10,TREND,up,方向命中,196,137.2,43.88,49.78,-5.9,-12.67,-1.3106,-1.8548,11.4409,28.1712,0.7,False,True,True,False,2024-09-28,2026-05-19
JUP-USDT,4H,1,CHAOS,neutral,高扰动命中,320,224.0,19.06,25.03,-5.97,-9.89,0.0075,0.0861,1.7365,3.5588,0.7,False,True,False,False,2024-03-19 04:00,2026-05-26 16:00
JUP-USDT,4H,1,RANGE,neutral,低波动维持,392,274.4,61.99,50.02,11.97,7.07,-0.1287,-0.2058,1.396,2.8223,0.7,False,True,False,True,2024-03-22 16:00,2026-05-31 08:00
JUP-USDT,4H,1,TREND,down,方向命中,1193,835.1,46.94,49.86,-2.92,-5.74,-0.0315,0.1274,1.8339,3.9163,0.7,False,True,False,False,2024-03-19 08:00,2026-05-29 00:00
JUP-USDT,4H,1,TREND,up,方向命中,1389,972.3,49.32,50.29,-0.97,-3.6,0.0851,-0.0255,1.8513,3.8865,0.7,False,True,False,False,2024-03-10 08:00,2026-06-02 08:00
JUP-USDT,4H,3,CHAOS,neutral,高扰动命中,320,224.0,15.62,25.04,-9.41,-12.98,-0.35,-0.5111,3.0165,6.1761,0.7,False,True,False,False,2024-03-19 04:00,2026-05-26 16:00
JUP-USDT,4H,3,RANGE,neutral,低波动维持,392,274.4,58.93,50.02,8.91,3.97,-0.3521,-0.5323,2.5276,5.1687,0.7,False,True,False,True,2024-03-22 16:00,2026-05-31 08:00
JUP-USDT,4H,3,TREND,down,方向命中,1193,835.1,50.21,50.86,-0.65,-3.48,-0.0692,-0.0227,3.1847,6.8892,0.7,False,True,False,False,2024-03-19 08:00,2026-05-29 00:00
JUP-USDT,4H,3,TREND,up,方向命中,1385,969.5,48.95,49.64,-0.69,-3.32,0.2211,-0.1137,3.1626,6.7808,0.7,False,True,False,False,2024-03-10 16:00,2026-06-02 00:00
JUP-USDT,4H,5,CHAOS,neutral,高扰动命中,320,224.0,15.0,25.03,-10.03,-13.52,-0.9654,-1.3912,3.8176,7.8884,0.7,False,True,True,False,2024-03-19 04:00,2026-05-26 16:00
JUP-USDT,4H,5,RANGE,neutral,低波动维持,392,274.4,53.06,50.02,3.04,-1.91,-0.6721,-0.8569,3.5268,6.9646,0.7,False,True,True,False,2024-03-22 16:00,2026-05-31 08:00
JUP-USDT,4H,5,TREND,down,方向命中,1193,835.1,49.79,52.13,-2.34,-5.17,-0.0149,0.0245,4.1515,8.9846,0.7,False,True,True,False,2024-03-19 08:00,2026-05-29 00:00
JUP-USDT,4H,5,TREND,up,方向命中,1381,966.7,48.81,48.76,0.05,-2.58,0.3643,-0.1373,4.0917,8.7998,0.7,False,True,True,False,2024-03-11 00:00,2026-06-01 16:00
JUP-USDT,4H,10,CHAOS,neutral,高扰动命中,320,224.0,14.37,25.04,-10.67,-14.09,-0.8895,-0.9352,5.4585,11.2833,0.7,False,True,True,False,2024-03-19 04:00,2026-05-26 16:00
JUP-USDT,4H,10,RANGE,neutral,低波动维持,392,274.4,46.94,50.02,-3.08,-7.96,-0.8177,-0.9381,6.1018,11.303,0.7,False,True,True,False,2024-03-22 16:00,2026-05-31 08:00
JUP-USDT,4H,10,TREND,down,方向命中,1193,835.1,47.53,50.35,-2.82,-5.65,0.3021,0.2341,5.5321,12.5775,0.7,False,True,True,False,2024-03-19 08:00,2026-05-29 00:00
JUP-USDT,4H,10,TREND,up,方向命中,1375,962.5,47.13,50.79,-3.67,-6.29,0.1211,-0.4546,5.9527,12.5732,0.7,False,True,True,False,2024-03-11 20:00,2026-05-31 20:00
JUP-USDT,8H,1,CHAOS,neutral,高扰动命中,131,91.7,18.32,25.06,-6.74,-12.43,-0.1854,0.0546,2.4198,4.7014,0.7,False,True,False,False,2024-05-08 16:00,2026-06-01 08:00
JUP-USDT,8H,1,RANGE,neutral,低波动维持,148,103.6,61.49,50.1,11.38,3.35,-0.0464,0.0401,1.988,3.8835,0.7,False,True,False,True,2024-04-19 16:00,2026-05-25 16:00
JUP-USDT,8H,1,TREND,down,方向命中,659,461.3,47.5,50.38,-2.88,-6.67,0.1596,0.1383,2.4109,5.3035,0.7,False,True,False,False,2024-04-18 08:00,2026-05-30 08:00
JUP-USDT,8H,1,TREND,up,方向命中,705,493.5,45.96,49.75,-3.79,-7.43,-0.1101,-0.1689,2.3439,5.1202,0.7,False,True,False,False,2024-04-20 08:00,2026-06-02 00:00
JUP-USDT,8H,3,CHAOS,neutral,高扰动命中,131,91.7,19.08,25.06,-5.97,-11.78,-0.4931,-0.7009,4.0781,8.3552,0.7,False,True,False,False,2024-05-08 16:00,2026-06-01 08:00
JUP-USDT,8H,3,RANGE,neutral,低波动维持,148,103.6,54.73,50.15,4.58,-3.46,-0.3041,-0.3348,3.679,7.2577,0.7,False,True,False,False,2024-04-19 16:00,2026-05-25 16:00
JUP-USDT,8H,3,TREND,down,方向命中,658,460.6,46.05,51.82,-5.77,-9.54,0.4261,0.3905,4.3423,9.4012,0.7,False,True,False,False,2024-04-19 00:00,2026-05-30 08:00
JUP-USDT,8H,3,TREND,up,方向命中,703,492.1,43.81,49.2,-5.39,-9.01,-0.3456,-0.6702,4.1237,8.9561,0.7,False,True,False,False,2024-04-20 08:00,2026-05-22 08:00
JUP-USDT,8H,5,CHAOS,neutral,高扰动命中,130,91.0,23.85,25.06,-1.21,-7.72,-0.3768,-0.1503,5.3456,11.1919,0.7,False,True,True,False,2024-05-08 16:00,2026-05-31 16:00
JUP-USDT,8H,5,RANGE,neutral,低波动维持,148,103.6,53.38,50.37,3.01,-5.02,-0.8647,-0.8927,5.2057,9.9531,0.7,False,True,True,False,2024-04-19 16:00,2026-05-25 16:00
JUP-USDT,8H,5,TREND,down,方向命中,657,459.9,45.36,51.05,-5.7,-9.46,0.6345,0.5902,5.7214,12.2657,0.7,False,True,True,False,2024-04-26 08:00,2026-05-30 08:00
JUP-USDT,8H,5,TREND,up,方向命中,703,492.1,43.53,50.36,-6.83,-10.45,-0.6338,-1.0847,5.385,11.5516,0.7,False,True,True,False,2024-04-20 08:00,2026-05-22 08:00
JUP-USDT,8H,10,CHAOS,neutral,高扰动命中,129,90.3,30.23,25.06,5.17,-2.09,0.1363,-0.0719,7.6259,17.1246,0.7,False,True,True,False,2024-05-08 16:00,2026-05-24 08:00
JUP-USDT,8H,10,RANGE,neutral,低波动维持,147,102.9,45.58,50.08,-4.5,-12.34,0.1677,-0.558,7.7009,14.7858,0.7,False,True,True,False,2024-04-24 16:00,2026-05-25 16:00
JUP-USDT,8H,10,TREND,down,方向命中,656,459.2,48.63,53.28,-4.65,-8.46,0.5384,0.5607,7.688,17.0447,0.7,False,True,True,False,2024-04-26 08:00,2026-05-30 00:00
JUP-USDT,8H,10,TREND,up,方向命中,700,490.0,38.57,48.05,-9.48,-13.01,-1.7405,-2.4948,7.9223,16.6332,0.7,False,True,True,False,2024-04-21 08:00,2026-05-22 08:00
LDO-USDT,1D,1,CHAOS,neutral,高扰动命中,56,39.2,37.5,25.13,12.37,0.88,-0.4224,-0.8356,4.4075,9.8379,0.7,False,True,False,False,2023-05-29,2026-04-28
LDO-USDT,1D,1,RANGE,neutral,低波动维持,40,28.0,42.5,50.15,-7.65,-21.64,-0.7274,-0.9151,3.4592,6.6023,0.7,False,True,False,False,2023-05-22,2026-05-06
LDO-USDT,1D,1,TREND,down,方向命中,395,276.5,49.11,52.97,-3.86,-8.76,-0.0512,0.1387,3.7266,8.2988,0.7,False,True,False,False,2023-04-23,2026-05-27
LDO-USDT,1D,1,TREND,up,方向命中,346,242.2,44.22,47.55,-3.33,-8.47,-0.0572,-0.7829,4.444,9.5795,0.7,False,True,False,False,2023-05-14,2026-05-13
LDO-USDT,1D,3,CHAOS,neutral,高扰动命中,56,39.2,33.93,25.12,8.81,-2.2,0.269,-0.5645,7.5263,16.1093,0.7,False,True,False,False,2023-05-29,2026-04-28
LDO-USDT,1D,3,RANGE,neutral,低波动维持,40,28.0,47.5,50.15,-2.65,-17.21,-0.5677,-0.997,5.5786,11.5775,0.7,False,True,False,False,2023-05-22,2026-05-06
LDO-USDT,1D,3,TREND,down,方向命中,394,275.8,49.49,51.54,-2.04,-6.95,0.1256,0.1898,6.997,15.2926,0.7,False,True,False,False,2023-04-25,2026-05-27
LDO-USDT,1D,3,TREND,up,方向命中,346,242.2,41.33,48.98,-7.65,-12.71,-0.7567,-2.0076,7.8566,17.04,0.7,False,True,False,False,2023-05-14,2026-05-13
LDO-USDT,1D,5,CHAOS,neutral,高扰动命中,56,39.2,28.57,25.13,3.44,-6.72,-0.0765,-0.74,9.977,20.284,0.7,False,True,True,False,2023-05-29,2026-04-28
LDO-USDT,1D,5,RANGE,neutral,低波动维持,40,28.0,52.5,50.16,2.34,-12.66,-1.0924,-1.5696,7.8858,15.8193,0.7,False,True,True,False,2023-05-22,2026-05-06
